38245
87035
19054
4816
87023
8703229
3205
48202
480256
7317
7307
21069
7610
6901
1905902
02071
2713
2522
1101001
19012
1000
8704212
7308909
8704211
6907
7213
27101922
22089
85041
8704311
15029
73084
52105990
870441
8704313
870451
32149
2710192
271111
83024100
2710193
7003
39162
15021019
8703331
87046000
8307
870321
3924
3003
22011
3901
27101249
7008
7312
87038000
42021
39251
76090000
0206
220291
39161000
3918
8703339
4802549
8703249
7004
6912
2711
3910
320417
3005
2105
7315129
72142
7217209
24031
39252
2500
190211
32061110
19059
1101002
87022
02072
39202019
7411101
39269
391690
3704
3914
0202
32131
7326
37031029
4809
73089
19023
6904
0207
4011
3921
901831
0209
3210
7318
42029
19052
3212
8703241
87036
27109
7412
3206
8704319
3919
3703101
02101
8301
76071190
30066
3926909
2711299
4810139
87021
2710199
220299
7016
1901909
1905909
853952
3000
8711
48209
6906
7608
6905
73083
8703239
96082
2936
3917
8481
021099
0203
48162
731511
39253
30063
96081
0204
27102
9018321
2821
8704213
4802209
1500
39261
2207109
85365
8311
4802589
7005
87034
7415
401512
6910
2202
76152000
1502
2012
7308901
190219
4802569
2523
4814
7217201
96083
9406
87029
48204
74182
90189099
7314
2025
1905209
1901
3703901
8702409
8703221
1905901
8540
40115
0201
3208
3920
700719
271121
220210
27101911
7310
48203
7607199
22019
731582
19051
700729
6902
2018
7407
40129
401519
37032
8539
83021000
7324
3816001
7009
19022000
48201
48205
4817
3209
48025799
3403
8704312
1501
1001
4802579
8703231
8703329
39259
3004
4810229
87037
2402
8703321
7325
7323
27101919
02102
48025499
3204
8704219
6811
7313
73231000
40132
1902
1905201
3002
4909
19059090
681019
3916
3922
7217109
4811909
7616
4816901
48062
9608
48081
2203
2106901
3005101
40141
4013
